,title,date,country,genre,rate
711,Pirdino S¨¹rpriz Yumurta,20 November 2015 (Turkey),Turkey,['Animation'],3.3
712,Vozvrashchenie Buratino,25 April 2013 (Russia),Russia,['Animation'],3.4
713,Red Sonja: Queen of Plagues,2 August 2016 (USA),USA,"['Animation', 'Action']",3.4
714,Easter Bunny Adventure,17 February 2017 (USA),USA,['Animation'],3.4
715,A Frozen Christmas 2,2017 (USA),USA,['Animation'],3.4
716,K?stebekgiller 2: G?lge'nin Tilsimi,22 January 2016 (Turkey),Turkey,"['Animation', 'Comedy']",3.5
717,Ka-i: Geo-wool ho-su-eui jeon-seol,18 August 2016 (South Korea),South Korea,['Animation'],3.5
718,The Funny Life of Pets,11 October 2016 (USA),USA,['Animation'],3.5
719,Sea Monsters,2017 (USA),USA,['Animation'],3.5
720,Black to the Moon 3D,15 February 2013 (Spain),Spain,"['Animation', 'Adventure']",3.6
721,Norm of the North,15 January 2016 (USA),USA,"['Animation', 'Adventure']",3.6
722,Snow White's New Adventure,6 July 2016 (USA),USA,['Animation'],3.6
723,Chhota Bheem Dus pe Dus,2014 (India),,['Animation'],3.6
724,Jol-Up-Ban,15 July 2017 (Canada),South Korea,['Animation'],3.6
725,Cranium Intel,22 May 2016 (USA),USA,"['Animation', 'Action']",3.7
726,Xi yang yang yu hui tai lang zhi yang nian xi yang yang,31 January 2015 (China),China,['Animation'],3.7
727,Mei ren yu zhi hai dao lai xi,31 July 2015 (China),China,['Animation'],3.7
728,CarGo,6 June 2017 (USA),USA,"['Animation', 'Adventure']",3.7
729,Master of a Good Name,2 March 2014 (USA),USA,"['Animation', 'Family']",3.8
730,Kunta,2 August 2013 (China),China,"['Animation', 'Adventure']",3.8
731,The Frogville,October 2014 (Taiwan),Taiwan,"['Animation', 'Adventure']",3.8
732,Bai xue gong zhu zhi shen mi ba ba,14 August 2015 (China),China,['Animation'],3.8
733,Lu Lin Da Mao Xian Zhi Tang Guo Shi Jie,27 May 2016 (China),China,['Animation'],3.8
734,Belka i Strelka: Lunnye priklyucheniya,6 February 2014 (Russia),Russia,"['Animation', 'Adventure']",3.9
735,Wings: Sky Force Heroes,8 July 2014 (USA),USA,"['Animation', 'Adventure']",3.9
736,Bremenskie razboyniki,10 November 2016 (Russia),Russia,['Animation'],3.9
737,Fishtales 2,November 2017 (USA),USA,['Animation'],3.9
738,The Hero of Color City,9 October 2014 (Israel),USA,['Animation'],4
739,Get Squirrely,4 November 2016 (USA),USA,"['Animation', 'Comedy']",4
740,Frog Kingdom,28 December 2013 (China),China,"['Animation', 'Adventure']",4
741,Reis,3 March 2017 (Turkey),Turkey,['Biography'],1.8
742,Life Prescribed,October 2016 (USA),USA,['Biography'],2.2
743,Aaliyah,26 December 2015 (USA),USA,['Biography'],2.4
744,"Karol, kt¨®ry zostal swietym",21 March 2014 (Poland),Poland,"['Animation', 'Biography']",2.9
745,"Bol¨ªvar, el hombre de las dificultades",16 August 2013 (Venezuela),Venezuela,"['Adventure', 'Biography']",3
746,Pedro Calungsod: Batang Martir,25 December 2013 (Philippines),Philippines,"['Biography', 'Crime']",3.1
747,Invasion 1897,21 December 2014 (Nigeria),Nigeria,['Biography'],3.3
748,Toque de lo Alto,5 May 2016 (Costa Rica),Costa Rica,"['Biography', 'Drama']",3.5
749,The Bell Witch Haunting,5 November 2013 (USA),USA,['Biography'],3.6
750,As Dreamers Do,17 April 2014 (USA),USA,"['Biography', 'Drama']",3.6
751,Katherine of Alexandria,6 April 2015 (UK),UK,['Biography'],3.7
752,The Miranda Murders: Lost Tapes of Leonard Lake and Charles Ng,13 October 2017 (USA),USA,['Biography'],3.8
753,RYTMUS s¨ªdliskovy sen,23 August 2015 (Czech Republic),Slovakia,['Biography'],3.9
754,Americons,29 December 2017 (USA),USA,"['Action', 'Biography']",4
755,Codelli,10 September 2018 (Slovenia),Slovenia,['Biography'],4
756,Mr. Home,September 2014 (Japan),Japan,['Comedy'],1
757,Onna no ko yo shitai to odore,31 October 2015 (Japan),Japan,['Biography'],1
758,Pure Hearts: Into Chinese Showbiz,20 September 2017 (China),China,['Comedy'],1
759,Utsuroi no hy?honbako,29 October 2016 (Japan),Japan,['Biography'],1
760,Priklyucheniya Volodi Zlogo,5 November 2015 (Russia),Russia,['Adventure'],1
761,Poncho ni yoake no kaze haramasete,28 October 2017 (Japan),Japan,['Biography'],1
762,Maldito Amor,23 October 2014 (Chile),Chile,"['Comedy', 'History']",1.1
763,Tersine,19 September 2014 (Turkey),Turkey,['Biography'],1.1
764,Territoriya Dzha,13 December 2014 (Russia),Russia,['Comedy'],1.1
765,Kavkazskaya plennitsa!,21 August 2014 (Russia),Russia,['Biography'],1.1
766,Delusion of Persecution,6 July 2016 (Russia),Russia,"['Comedy', 'Drama']",1.1
767,"Yes, Sir! 7",2 September 2016 (Taiwan),Taiwan,['Comedy'],1.1
768,Attack of Monster,3 July 2016 (Russia),Russia,"['Comedy', 'Drama']",1.2
769,Extrand,2017 (Japan),Japan,['Comedy'],1.2
770,Vzlomat blogerov,10 November 2016 (Russia),Russia,"['Animation', 'Comedy']",1.2
771,Kartoffelsalat,23 July 2015 (Germany),Germany,['Comedy'],1.3
772,Cumali Ceber: Allah Seni Alsin,4 August 2017 (Turkey),Turkey,['Comedy'],1.3
773,River tragedy,10 October 2014 (Russia),Russia,['Comedy'],1.3
774,Spyfall,27 August 2014 (USA),Canada,['Comedy'],1.4
775,Ba?eros 4: Los rompeolas,10 July 2014 (Uruguay),Argentina,['Comedy'],1.4
776,Socratic Love,2013 (Japan),Japan,['Comedy'],1.4
777,Ame Ta Toka Sandha Marka,29 August 2014 (India),India,['Comedy'],1.4
778,Eyal Hirrifah,29 October 2015 (Kuwait),Egypt,"['Comedy', 'Musical']",1.4
779,¨¦ Fada!,6 October 2016 (Brazil),Brazil,"['Comedy', 'Family']",1.5
780,Shark Exorcist,14 August 2015 (USA),USA,"['Action', 'Comedy']",1.5
781,Ma de 2 hao,9 August 2013 (Taiwan),Taiwan,['Comedy'],1.5
782,Asunaro sanjo!,13 December 2013 (Japan),Japan,['Comedy'],1.5
783,Saving Christmas,14 November 2014 (USA),USA,['Comedy'],1.5
784,How the Wrong Brothers Saved Christmas,15 December 2016 (USA),USA,['Comedy'],1.5
785,Birdemic 2: The Resurrection,16 April 2013 (USA),USA,"['Action', 'Comedy']",1.6
786,Midnight Sex Run,28 April 2015 (USA),USA,"['Action', 'Adventure']",1.6
787,Raiders of the Lost Shark,19 May 2015 (USA),USA,"['Action', 'Adventure']",1.6
788,Pink,4 March 2016 (Mexico),Mexico,['Comedy'],1.6
789,English Padam,24 November 2017 (India),India,['Comedy'],1.6
790,Adam misin!,18 November 2016 (Turkey),Turkey,['Comedy'],1.6
791,Jurassic Prey,23 June 2015 (USA),USA,"['Action', 'Adventure']",1.7
792,Zaletchiki,20 March 2014 (Russia),Russia,['Comedy'],1.7
793,?ilgin Dersane 4: Ada,16 January 2015 (Turkey),Turkey,['Comedy'],1.7
794,Humshakals,20 June 2014 (India),India,['Comedy'],1.8
795,Stonerz,7 November 2015 (USA),USA,['Comedy'],1.8
796,Bruder vor Luder,24 December 2015 (Germany),Germany,['Comedy'],1.8
797,Decibely l¨¢sky,11 February 2016 (Czech Republic),Czech Republic,"['Comedy', 'Musical']",1.8
798,Tharle Nan Maklu,15 January 2016 (India),India,['Comedy'],1.8
799,Che pin,7 November 2014 (Taiwan),Taiwan,['Comedy'],1.8
800,Space Boobs in Space,22 July 2017 (USA),USA,['Comedy'],1.8
801,Mam¨¢ ya crec¨ª,13 February 2014 (Chile),Chile,['Comedy'],1.9
802,Kyaa Kool Hain Hum 3,22 January 2016 (India),India,['Comedy'],1.9
803,Saigon Bodyguards,December 2016 (Vietnam),Vietnam,['Action'],1.9
804,Interstelar 2: Operation Terra 2040,9 May 2016 (Russia),Russia,"['Action', 'Comedy']",1.9
805,Adam Bash,6 January 2016 (Iran),Iran,['Comedy'],1.9
806,Spasti Pushkina,27 April 2017 (Russia),Russia,['Comedy'],1.9
807,Death by VHS,17 September 2013 (USA),USA,['Comedy'],2
808,Nosferatu vs. Father Pipecock & Sister Funk,9 March 2014 (Canada),Canada,"['Adventure', 'Comedy']",2
809,Locos sueltos en el zoo,10 September 2015 (Uruguay),Argentina,['Comedy'],2
810,Maximum Impact,30 November 2017 (Russia),USA,['Action'],2
811,Du cheng feng yun III,6 February 2016 (Hong Kong),China,['Comedy'],2
812,Tutmayin Beni,2 September 2016 (Turkey),Turkey,['Comedy'],2
813,Rosvaei 2,4 May 2016 (Iran),Iran,['Comedy'],2
814,Zombi kanikuly 3D,15 August 2013 (Russia),Russia,['Comedy'],2.1
815,Jackpot,13 December 2013 (India),India,['Comedy'],2.1
816,V¨¢nocn¨ª Kamen¨¢k,3 December 2015 (Czech Republic),Czech Republic,['Comedy'],2.1
817,John Honai,11 December 2015 (India),India,['Comedy'],2.1
818,The Omnipotence of Dreams,Horror,USA,['Comedy'],2.1
819,Gandhinagaril Unniyarcha,10 November 2017 (India),,['Comedy'],2.1
820,Khaltoor,1 November 2017 (Iran),Iran,"['Action', 'Comedy']",2.1
821,American Idiots,18 June 2013 (USA),USA,['Comedy'],2.2
822,Paranormal Movie,9 April 2013 (USA),USA,['Comedy'],2.2
823,Jedl¨ªci aneb Sto kilo l¨¢sky,2 May 2013 (Czech Republic),Czech Republic,['Comedy'],2.2
824,Modelky s.r.o.,4 December 2014 (Czech Republic),Czech Republic,['Comedy'],2.2
825,Co-Ed Campfire Carnage,January 2014 (USA),USA,['Comedy'],2.2
826,?ilgin dersane 3,17 January 2014 (Turkey),Turkey,['Comedy'],2.2
827,Merajiha,21 February 2014 (Iran),Iran,"['Comedy', 'Drama']",2.2
828,Taanko Bhid Gayo,30 May 2014 (India),India,['Comedy'],2.2
829,Polis Akademisi: Alaturka,17 April 2015 (Turkey),Turkey,['Comedy'],2.2
830,Game Therapy,22 October 2015 (Italy),Italy,"['Action', 'Comedy']",2.2
831,Sihirbazlik Okulunda Bir T¨¹rk,22 May 2015 (Turkey),Turkey,['Comedy'],2.2
832,Maanga,11 September 2015 (India),India,['Comedy'],2.2
833,Kaleske,2014 (Iran),Iran,['Comedy'],2.2
834,Dizlayk,22 September 2016 (Russia),Russia,"['Comedy', 'Horror']",2.2
835,Un Natale al Sud,1 December 2016 (Italy),Italy,['Comedy'],2.2
836,Mr. Abdi's Direct Negotiations,7 January 2015 (Iran),Iran,['Comedy'],2.2
837,Zombie Ed,22 January 2013 (USA),USA,['Comedy'],2.3
838,Squatters,27 August 2014 (USA),USA,['Comedy'],2.3
839,El Babysitter,24 January 2013 (Chile),Chile,['Comedy'],2.3
840,Avalanche Sharks,1 January 2014 (Canada),Canada,"['Action', 'Adventure']",2.3
841,Onbadhule Guru,8 March 2013 (India),India,['Comedy'],2.3
842,American Beach House,11 May 2015 (Netherlands),USA,['Comedy'],2.3
843,7 glavnykh zhelaniy,5 December 2013 (Russia),Russia,['Comedy'],2.3
844,A Twisted Tale,6 April 2017 (USA),,"['Comedy', 'Horror']",2.3
845,Yapisik Kardesler,30 January 2015 (Turkey),Turkey,['Comedy'],2.3
846,Spin Round,10 February 2017 (UK),UK,['Comedy'],2.3
847,Sharkenstein,16 August 2016 (USA),USA,"['Action', 'Adventure']",2.3
848,Bad Actress,13 February 2017 (USA),,['Comedy'],2.3
849,Una Comedia Macabra,21 September 2017 (Peru),Peru,['Comedy'],2.3
850,Operacion Piroberta,16 March 2017 (Colombia),Colombia,['Comedy'],2.3
851,Paranormal Whacktivity,3 July 2018 (USA),USA,['Comedy'],2.4
852,Jurassic Attack,10 March 2016 (South Korea),USA,"['Action', 'Adventure']",2.4
853,Mc Dandik,6 December 2013 (Turkey),Turkey,['Comedy'],2.4
854,El paseo 3,2013 (Colombia),Colombia,['Comedy'],2.4
855,Mastizaade,29 January 2016 (India),India,['Comedy'],2.4
856,Princess Daisy,Romance,USA,['Comedy'],2.4
857,Villali Veeran,9 October 2014 (Kuwait),India,['Comedy'],2.4
858,Al Mowaten Bors,1 October 2014 (Egypt),Egypt,['Comedy'],2.4
859,Prueba de Actitud,1 December 2016 (Chile),Chile,['Comedy'],2.4
860,Temel ile Dursun Istanbul'da,5 February 2016 (Turkey),Turkey,['Comedy'],2.4
861,Anyarku Praveshanamilla,17 June 2016 (India),,['Comedy'],2.4
862,Bruce Lee,17 March 2017 (India),India,['Action'],2.4
863,Cantantes en Guerra,13 July 2017 (Argentina),Argentina,['Comedy'],2.4
864,Natale da chef,14 December 2017 (Italy),Italy,['Comedy'],2.4
865,Crying Wolf,15 August 2016 (UK),UK,['Comedy'],2.5
866,A Talking Cat!?!,18 February 2013 (USA),USA,"['Comedy', 'Family']",2.5
867,Poseidon Rex,10 January 2014 (India),USA,"['Action', 'Adventure']",2.5
868,Pudsey the Dog: The Movie,18 July 2014 (UK),UK,['Comedy'],2.5
869,After School Special,27 June 2017 (USA),USA,"['Adventure', 'Comedy']",2.5
870,The Sex Addict,18 April 2017 (USA),USA,['Comedy'],2.5
871,Village Guys,2 January 2015 (India),India,['Comedy'],2.5
872,Todo Incluido,24 September 2015 (Dominican Republic),Dominican Republic,['Comedy'],2.5
873,Pa'l Campamento,15 January 2015 (Dominican Republic),Dominican Republic,['Comedy'],2.5
874,Not Another Sci-Fi Movie,2013 (USA),USA,['Comedy'],2.5
875,Leblebi Tozu,25 March 2016 (Turkey),Turkey,['Comedy'],2.5
876,Emicem Hospital,25 March 2016 (Turkey),Turkey,['Comedy'],2.5
877,Narathan,1 April 2016 (India),India,['Comedy'],2.5
878,Kobiety bez wstydu,22 July 2016 (Poland),Poland,['Comedy'],2.5
879,Ispanskiy voyazh Stepanycha,4 February 2013 (Russia),Russia,['Comedy'],2.5
880,Black Magic for White Boys,2019 (USA),USA,['Comedy'],2.5
881,El Coco 2,2 November 2017 (Colombia),Colombia,['Comedy'],2.5
882,The High Schoolers Guide to College Parties,1 October 2015 (USA),USA,['Comedy'],2.6
883,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,15 January 2013 (Canada),USA,['Comedy'],2.6
884,The Best Years,25 April 2013 (UK),UK,['Comedy'],2.6
885,O chyom molchat devushki,7 March 2013 (Russia),Russia,['Comedy'],2.6
886,Mega Shark vs. Mecha Shark,28 January 2014 (USA),USA,"['Action', 'Adventure']",2.6
887,Ithu Manthramo Thanthramo Kuthanthramo,15 March 2013 (India),India,['Comedy'],2.6
888,Inga Enna Solluthu,30 January 2014 (India),India,['Comedy'],2.6
889,Giran el-Sa'd,22 May 2014 (Kuwait),Egypt,['Comedy'],2.6
890,Korporativ,18 September 2014 (Russia),Russia,['Comedy'],2.6
891,Kuch Kuch Locha Hai,8 May 2015 (India),India,['Comedy'],2.6
892,Hayati Mebahdelah,17 July 2015 (Kuwait),Egypt,['Comedy'],2.6
893,OHA Diyorum,3 November 2017 (Turkey),Turkey,['Comedy'],2.6
894,Hoqqa,27 January 2017 (Azerbaijan),Azerbaijan,['Comedy'],2.6
895,The Blackout,1 September 2013 (USA),USA,['Comedy'],2.7
896,Asylum,4 April 2014 (Japan),USA,['Comedy'],2.7
897,The Formula,15 April 2014 (USA),USA,['Comedy'],2.7
898,Sokrovishcha O.K.,1 May 2013 (Russia),Russia,['Adventure'],2.7
899,Celal ile Ceren,18 January 2013 (Turkey),Turkey,['Comedy'],2.7
900,Popugay Club,2 May 2013 (Russia),Russia,['Animation'],2.7
901,Kamen¨¢k 4,10 October 2013 (Czech Republic),Czech Republic,['Comedy'],2.7
902,Maturita,21 November 2013 (Czech Republic),Czech Republic,['Comedy'],2.7
903,Fuga di cervelli,21 November 2013 (Italy),Italy,['Comedy'],2.7
904,All in All Azhagu Raja,2 November 2013 (India),India,['Comedy'],2.7
905,Onna no ana,28 June 2014 (Japan),Japan,['Comedy'],2.7
906,100 Meter Leeuloop,15 March 2013 (South Africa),South Africa,['Comedy'],2.7
907,Aliens,Sci-Fi,South Korea,['Comedy'],2.7
908,De Rolling 2: Por el sue?o mundialista,16 May 2014 (Colombia),Colombia,['Comedy'],2.7
909,Tutto molto bello,9 October 2014 (Italy),Italy,['Comedy'],2.7
910,Sebahat & Melahat,17 April 2015 (Turkey),Turkey,['Comedy'],2.7
911,Zhenshchiny protiv muzhchin,2 April 2015 (Russia),Russia,['Comedy'],2.7
912,Spoof: Based on a True Movie,2017 (USA),USA,['Comedy'],2.7
913,iGirlfriend,15 January 2017 (USA),USA,['Comedy'],2.7
914,Dickshark,22 March 2016 (USA),USA,['Comedy'],2.7
915,That Thing Called Tanga Na,10 August 2016 (Philippines),Philippines,['Comedy'],2.7
916,Jurassic School,31 January 2017 (USA),USA,"['Comedy', 'Drama']",2.7
917,Soy tu karma,23 November 2017 (Argentina),Argentina,['Comedy'],2.7
918,Alligator X,16 April 2014 (Belgium),USA,"['Action', 'Adventure']",2.8
919,InAPPropriate Comedy,17 July 2014 (Portugal),USA,['Comedy'],2.8
920,The Human Centipede III (Final Sequence),18 June 2015 (Taiwan),USA,['Comedy'],2.8
921,Sarebbe stato facile,26 September 2013 (Italy),Italy,['Comedy'],2.8
922,Deewana Main Deewana,1 February 2013 (India),India,"['Comedy', 'Romance']",2.8
923,Odnoklassniki.ru: naCLICKay udachu,12 December 2013 (Russia),Russia,['Comedy'],2.8
924,Zindagi 50 50,24 May 2013 (India),India,['Comedy'],2.8
925,My Little Bossings,25 December 2013 (Philippines),Philippines,['Comedy'],2.8
926,Three Days,30 January 2014 (UK),UK,['Comedy'],2.8
927,Xiao xiao fei hu dui,25 January 2013 (China),China,"['Action', 'Comedy']",2.8
928,Battered,December 2014 (Bahamas),USA,"['Comedy', 'Crime']",2.8
929,Milfs vs. Zombies,24 July 2015 (USA),USA,['Comedy'],2.8
930,Mannar Mathai Speaking 2,24 January 2014 (India),India,['Comedy'],2.8
931,Chicos Cat¨®licos Apost¨®licos y Romanos #themovie,23 February 2014 (Argentina),Argentina,['Comedy'],2.8
932,Prazdniny v Provence,15 September 2016 (Czech Republic),Czech Republic,['Comedy'],2.8
933,Hunger Z,27 September 2014 (Japan),Japan,['Comedy'],2.8
934,Mega Shark vs. Kolossus,16 July 2015 (Germany),USA,"['Action', 'Adventure']",2.8
935,Kariyer,6 November 2015 (Turkey),Turkey,['Comedy'],2.8
936,The Come Up,22 August 2017 (USA),USA,['Comedy'],2.8
937,Adventures of Petey and Friends,1 January 2016 (USA),USA,"['Animation', 'Adventure']",2.8
938,Working Beks,23 November 2016 (Philippines),Philippines,['Comedy'],2.8
939,Bikini Car Wash Massacre,November 2017 (USA),USA,['Comedy'],2.8
940,The First Date,26 September 2017 (USA),USA,['Comedy'],2.8
941,We Are Family,11 July 2017 (USA),USA,['Comedy'],2.9
942,Not Another Celebrity Movie,3 March 2014 (Italy),USA,['Comedy'],2.9
943,Fat Planet,24 December 2013 (USA),USA,['Comedy'],2.9
944,Split,2 August 2016 (USA),USA,"['Comedy', 'Romance']",2.9
945,Jersey Shore Massacre,22 August 2014 (USA),USA,['Comedy'],2.9
946,Babovresky,14 February 2013 (Czech Republic),Czech Republic,['Comedy'],2.9
947,Cr?: O Filme,29 November 2013 (Brazil),Brazil,['Comedy'],2.9
948,Doutes: Chronique du sentiment politique,13 November 2013 (France),France,['Comedy'],2.9
949,A ma de meng zhong qing ren,27 February 2013 (Taiwan),Taiwan,['Comedy'],2.9
950,Getting Schooled,7 February 2017 (USA),USA,['Comedy'],2.9
951,Naiyaandi,11 October 2013 (India),India,['Comedy'],2.9
952,Druzya druzey,3 January 2013 (Latvia),Russia,['Comedy'],2.9
953,G¨¹lcemal,18 April 2014 (Turkey),Turkey,['Comedy'],2.9
954,The Orange Man,2015 (USA),,['Comedy'],2.9
955,Eski Sevgiliyi Unutmanin 10 Yolu,7 August 2015 (Turkey),Turkey,['Comedy'],2.9
956,Sakalakala Vallavan,31 July 2015 (India),India,['Comedy'],2.9
957,Ostatni klaps,22 May 2015 (Poland),Poland,['Comedy'],2.9
958,Open! Open!,28 August 2015 (Taiwan),Taiwan,['Comedy'],2.9
959,Welcome to Central Jail,9 September 2016 (India),India,['Comedy'],2.9
960,Bayram Abi,7 October 2016 (Turkey),Turkey,['Comedy'],2.9
961,Kadavul Irukaan Kumaru,18 November 2016 (India),India,['Comedy'],2.9
962,Bad Buzz,21 June 2017 (France),France,['Comedy'],2.9
963,Casi Una Gran Estafa,25 August 2017 (Mexico),Mexico,['Comedy'],2.9
964,Conni und Co 2 - Das Geheimnis des T-Rex,20 April 2017 (Germany),Germany,['Adventure'],2.9
965,Land Shark,27 June 2017 (USA),USA,"['Action', 'Adventure']",2.9
966,Ungarala Rambabu,15 September 2017 (India),India,['Comedy'],2.9
967,The Big Power,19 August 2016 (Taiwan),Taiwan,['Comedy'],2.9
968,All Out Dysfunktion!,17 September 1984 (USA),USA,['Comedy'],3
969,It's a Lot,25 October 2013 (UK),UK,['Comedy'],3
970,55 and Older,8 August 2013 (USA),USA,['Comedy'],3
971,Ushi Must Marry,14 February 2013 (Netherlands),Netherlands,['Comedy'],3
972,Kono yo de ore/boku dake,31 March 2013 (Japan),Japan,['Comedy'],3
973,Santa Banta Pvt Ltd,22 April 2016 (India),India,['Action'],3
974,Werewolf Bitches from Outer Space,2016 (USA),USA,['Comedy'],3
975,What Goes Up,19 December 2014 (UK),UK,"['Comedy', 'Romance']",3
976,Ostrov vezeniya,5 December 2013 (Russia),Russia,['Comedy'],3
977,Che khoobe ke bargashti,Comedy,Iran,['Comedy'],3
978,#Nerealnaya lyubov,13 February 2014 (Russia),Russia,['Comedy'],3
979,The Condo,2015 (USA),USA,['Comedy'],3
980,Babovresky 3,22 January 2015 (Czech Republic),Czech Republic,['Comedy'],3
981,Mr. Right,28 July 2015 (USA),USA,['Comedy'],3
982,Sverige er fantastisk,28 September 2015 (Sweden),Denmark,['Comedy'],3
983,Nevalyashka-2,15 December 2013 (Russia),Russia,['Comedy'],3
984,Mazlum Kuzey,16 January 2015 (Turkey),Turkey,['Comedy'],3
985,Mirabilis,19 April 2015 (Spain),Spain,"['Adventure', 'Comedy']",3
986,Adana isi,24 September 2015 (Turkey),Turkey,['Comedy'],3
987,Voyna polov,22 October 2015 (Russia),Russia,['Comedy'],3
988,Z/Rex: The Jurassic Dead,24 February 2018 (Japan),USA,"['Action', 'Comedy']",3
989,Ren sheng an ge zan,5 February 2016 (Taiwan),Taiwan,['Comedy'],3
990,Abduction,28 June 2017 (UK),UK,"['Action', 'Comedy']",3
991,Como Bombo en Fiesta,13 October 2016 (Chile),Chile,['Comedy'],3
992,Saravanan Irukka Bayamaen,11 May 2017 (Kuwait),India,['Action'],3
993,Viswa Vikhyaatharaaya Payyanmaar,27 October 2017 (India),India,['Comedy'],3
994,El Paseo De Teresa,December 2017 (Colombia),Colombia,['Comedy'],3
995,Dokhtar Amoo Va Pesar Amoo,27 December 2017 (Iran),Iran,"['Comedy', 'Drama']",3
996,Raptor Ranch,31 October 2013 (USA),Russia,"['Action', 'Adventure']",3.1
997,Walk of Fame,24 March 2017 (USA),USA,['Comedy'],3.1
998,"Satan, Hold My Hand",30 August 2013 (USA),USA,['Comedy'],3.1
999,Japy Ending,24 July 2014 (Peru),Peru,['Comedy'],3.1
1000,A Talking Pony!?!,1 September 2013 (USA),USA,"['Comedy', 'Family']",3.1
1001,Bring Happiness Home,15 January 2013 (China),China,['Comedy'],3.1
1002,Machi Action,18 January 2013 (Taiwan),Taiwan,['Comedy'],3.1
1003,Dzej Dzej,30 May 2014 (Poland),Poland,"['Comedy', 'Drama']",3.1
1004,Vsyo vklyucheno 2,3 October 2013 (Russia),Russia,['Comedy'],3.1
1005,Zombie Dollz,19 March 2015 (USA),USA,['Comedy'],3.1
1006,Sringara Velan,10 October 2013 (Kuwait),India,['Comedy'],3.1
1007,Antar & Beesa,28 July 2014 (Egypt),Egypt,['Comedy'],3.1
1008,Ai wo jiu pei wo kan dian ying,30 April 2015 (China),China,['Comedy'],3.1
1009,Ithu Thaanda Police,18 March 2016 (India),India,['Comedy'],3.1
1010,Odnoklassnitsy,16 June 2016 (Russia),Russia,['Comedy'],3.1
1011,David Loman 2,5 February 2016 (Taiwan),Taiwan,['Comedy'],3.1
1012,West Skerra Light,October 2016 (UK),UK,['Comedy'],3.1
1013,As o pas,19 October 2016 (Iran),Iran,"['Comedy', 'Family']",3.1
1014,Como matar a un esposo muerto,1 September 2017 (Mexico),Mexico,['Comedy'],3.1
1015,Sleeping Beauties,2017 (USA),USA,['Comedy'],3.1
1016,The Atomic Zombie Space Creeps,Sci-Fi,USA,['Comedy'],3.1
1017,Head Gone,22 November 2014 (Nigeria),Nigeria,['Comedy'],3.1
1018,Tshiong,29 December 2017 (Taiwan),Taiwan,['Action'],3.1
1019,Hum Hai Raahi CAR Ke,24 May 2013 (India),India,['Comedy'],3.2
1020,Towers of Terror,18 October 2013 (USA),USA,['Comedy'],3.2
1021,Let There Be Zombies,3 March 2015 (USA),USA,"['Adventure', 'Comedy']",3.2
1022,Podejrzani zakochani,25 January 2013 (Poland),Poland,['Comedy'],3.2
1023,Beginner's Guide to Sex,20 October 2015 (USA),USA,['Comedy'],3.2
1024,Dekiru: The Three Stones,2017 (USA),USA,"['Action', 'Adventure']",3.2
1025,Obchodn¨ªci,5 September 2013 (Czech Republic),Czech Republic,['Comedy'],3.2
1026,Fuerzas Especiales,2 October 2014 (Chile),Chile,['Comedy'],3.2
1027,Irony of Catharsis,2016 (USA),USA,['Comedy'],3.2
1028,Cousins,19 December 2014 (India),India,['Comedy'],3.2
1029,Dead 7,1 April 2016 (USA),USA,"['Comedy', 'Horror']",3.2
1030,Khetet Jimmy,29 January 2014 (Egypt),Egypt,['Comedy'],3.2
1031,Enduring Destiny,1 September 2014 (USA),USA,['Comedy'],3.2
1032,Socios por accidente 2,2 July 2015 (Argentina),Argentina,['Comedy'],3.2
1033,The Emoji Movie,3 August 2017 (Hong Kong),USA,"['Animation', 'Adventure']",3.2
1034,Dead Rush,31 March 2016 (Canada),USA,['Comedy'],3.2
1035,Re-emigrantes,6 May 2016 (Spain),Spain,['Comedy'],3.2
1036,Abbas'in Melekleri,30 October 2015 (Turkey),Turkey,['Comedy'],3.2
1037,Doidas e Santas,26 May 2016 (Argentina),Brazil,"['Comedy', 'Drama']",3.2
1038,Vacanze ai Caraibi,16 December 2015 (Italy),Italy,['Comedy'],3.2
1039,"SOS, Ded Moroz, ili Vsyo sbudetsya!",10 December 2015 (Russia),Russia,['Comedy'],3.2
1040,Shen chu,5 February 2016 (Taiwan),Taiwan,['Comedy'],3.2
1041,Pist,29 May 2015 (Turkey),Turkey,['Comedy'],3.2
1042,Yola Geldik,22 April 2016 (Turkey),Turkey,['Comedy'],3.2
1043,Argentino QL,25 August 2016 (Chile),Chile,['Comedy'],3.2
1044,Feng yun gao shou,8 July 2016 (Taiwan),Taiwan,"['Comedy', 'Romance']",3.2
1045,Asal Abyadh,20 October 2016 (Kuwait),Egypt,['Comedy'],3.2
1046,Tia Tui La Cao Thu,31 January 2016 (Vietnam),,['Comedy'],3.2
1047,S¨¹mela'nin Sifresi 3: C¨¹nyor Temel,7 April 2017 (Turkey),Turkey,['Comedy'],3.2
1048,Beyond McNasty: Filthy McNasty 4,13 January 2015 (USA),USA,['Comedy'],3.2
1049,It Girl,8 November 2017 (Austria),Austria,['Comedy'],3.2
1050,Clownface,28 December 2017 (USA),USA,"['Action', 'Comedy']",3.2
1051,Gingerclown,9 May 2013 (Hungary),Hungary,['Comedy'],3.3
1052,Dry Spell,14 February 2013 (USA),USA,['Comedy'],3.3
1053,The Starving Games,23 January 2014 (Hong Kong),USA,['Comedy'],3.3
1054,Granny of the Dead,28 August 2017 (UK),UK,['Comedy'],3.3
